rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,PROLIFIC_PID,STUDY_ID,SESSION_ID,study_id,session_id,subj_code,key_assignment,order_assignment,condition_assignment,instr_tests,success,question_order,task,color,text,correct_response,correct,flanker_stim_type,direction
57451,"<h1>The RULES Task Tutorial</h1><br>
  <p style=""text-align:left;"">In the RULES task, we will present you with several hypothetical rules, and with descriptions of people whose actions may or may not violate these rules.<br>
  <br>
  In each case, your task will be to decide whether a person's action violated the rule or not, by pressing either the <b>E key</b> or the <b>I key</b> on your keyboard.<br>
  There will be a time limit of <b>6 seconds</b> to read about each case and make a decision.<br><br>
  Try to make the decision <b>as quickly as possible.</b><br>
  <br>
    <p style=""font-size:20px;"">Press any key to receive further information.</p>"," ",html-keyboard-response,23,338119,0.0-10.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
26268,"<h1>The RULES Task Tutorial</h1><br>
     <p style=""text-align:left;""> <b>A university posted the following rule in a student dormitory: ""No noise after 10 pm"".</b><br>
     <br>
     On the following pages, we will show you  examples of behaviours that may or may not violate the rule.<br>
     <br>
     Each action will be presented on a separate page.<br>
     <br>
     Press the assigned keys (shown alongside the described actions) to indicate whether or not the person violated the rule.<br>
     <br>
     You can move through the pages at your own pace during these practice trials.</p><br>
     <br>
     <p style=""font-size:20px;"">Press any key to proceed with a few practice runs.</p>"," ",html-keyboard-response,24,364392,0.0-11.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,25,365655,0.0-12.0-0.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
14309,"A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>Some students have a loud argument in the hallway at 11 pm.</b><br>",e,html-keyboard-response,26,379969,0.0-12.0-1.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,27,381478,0.0-12.0-0.1,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
9682,"A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student listens to a podcast with headphones on at 11:30 pm.</b><br>",i,html-keyboard-response,28,391164,0.0-12.0-1.1,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,29,391426,0.0-12.0-0.2,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
7290,"A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student plays his electric guitar in his room at midnight.</b><br>",e,html-keyboard-response,30,398721,0.0-12.0-1.2,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,31,399986,0.0-12.0-0.3,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
6159,"A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is meditating in her room at 11:30 pm.</b><br>",i,html-keyboard-response,32,406150,0.0-12.0-1.3,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
18867,"
        <h1><b>Ready?</b></h1><br>
          
        <p style=""text-align:left;"">There will be <b>4</b> blocks of RULES, <b>2</b> blocks of COLORS, and <b>2</b> blocks of ARROWS.<br>
          These blocks can appear in any order. After each block, you will have the opportunity to take a short break.<br>
          <br>
          We expect the rest of the experiment to take around <b>8 minutes</b>.<br>
          <br>
          Press the space bar when you are ready to get started.</p>
        "," ",html-keyboard-response,33,425024,0.0-13.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
33290,"<div style=""text-align:center; color:red; font-size:20px"">Time for the <b>COLORS task</b>.</div><br> 
      <br>
      <br>
      <br>
      <p align=""center"">Place your fingers on the R, G, B and Y keys.</p><br>
      <p align=""center"">Remember to respond with the <strong>color</strong> in which the word is printed <b>as quickly as you can.</b><br>
      <p align=""center"">Press <strong>R</strong> for <span style=""color: red"">red</span>, <strong>G</strong> for <span style=""color: green"">green</span>, <strong>Y</strong> for <span style=""color: yellow"">yellow</span> and <strong>B</strong> for <span style=""color: blue"">blue</span>.</p>
      <br>
      <br>"," ",html-keyboard-response,34,458320,0.0-14.0-0.0-0.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,35,460092,0.0-14.0-0.0-1.0-0.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
1736,"
                    <p style=""color:green; font-size:30px;""><b>
                    green</b></p>",g,html-keyboard-response,36,461833,0.0-14.0-0.0-1.0-1.0,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,stroop_response,green,green,g,true,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,37,462844,0.0-14.0-0.0-1.0-0.1,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
1210,"
                    <p style=""color:blue; font-size:30px;""><b>
                    green</b></p>",b,html-keyboard-response,38,464059,0.0-14.0-0.0-1.0-1.1,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,stroop_response,blue,green,b,true,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,39,464823,0.0-14.0-0.0-1.0-0.2,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
1623,"
                    <p style=""color:blue; font-size:30px;""><b>
                    red</b></p>",b,html-keyboard-response,40,466451,0.0-14.0-0.0-1.0-1.2,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,stroop_response,blue,red,b,true,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,41,467957,0.0-14.0-0.0-1.0-0.3,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
1771,"
                    <p style=""color:yellow; font-size:30px;""><b>
                    green</b></p>",y,html-keyboard-response,42,469733,0.0-14.0-0.0-1.0-1.3,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,stroop_response,yellow,green,y,true,,
null,"<div style=""font-size:60px;"">+</div><span style=""font-size: 1px; color: #ffffff; position: absolute; left: -9999px;"" >
      Press the letter Z on your keyboard.</span>",null,html-keyboard-response,43,471244,0.0-14.0-0.0-1.0-0.4,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,fixation,,,,,,
1884,"
                    <p style=""color:blue; font-size:30px;""><b>
                    blue</b></p>",b,html-keyboard-response,44,473134,0.0-14.0-0.0-1.0-1.4,1,1,2025-04-18 09:07:24,abcbb6d8712eea8b64f0e9e1a7622972,168.235.146.42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",WebKit,Chrome,134.0.0.0,Windows,10.0,https://i4rje6kfld.cognition.run//?PROLIFIC_PID=67e830ca30341c682400cbff&STUDY_ID=680215178cb1e2d1ad74f47e&SESSION_ID=6802162cec03e2d7bbb1bc10,"en-US,en;q=0.9",67e830ca30341c682400cbff,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,680215178cb1e2d1ad74f47e,6802162cec03e2d7bbb1bc10,43h1177ZvqZU,"[""<br>Did this person violate the rule?<br><br><b>Press e for yes&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Press i for no</b>""]",Before,Experimental,1,,,stroop_response,blue,blue,b,true,,
